id,match_x,match_y
uc2.ark+=13960=t4gm84g7s,446.96484,164.14925
uc2.ark+=13960=t4gm84j3r,477.450583,102.1775434
uc2.ark+=13960=t4hm5b06p,448.88177,162.9204
uc2.ark+=13960=t4hm5dc9w,486.58148,142.02985
uc2.ark+=13960=t4jm25j40,425.8786,182.58209
uc2.ark+=13960=t4jm25m4w,476.303576671572,94.5194084680454
uc2.ark+=13960=t4kk96c96,479.014297142857,112.132809142857
uc2.ark+=13960=t4kk96p3b,460.436632916667,149.991809958333
uc2.ark+=13960=t4kk9dr3q,108.591821111111,73.8818291111111
uc2.ark+=13960=t4mk6770n,482.753497147051,127.326241025193
uc2.ark+=13960=t4mk6844n,491.502169081633,47.4331772755102
uc2.ark+=13960=t4mk68p78,447.550630598958,159.720378619792
uc2.ark+=13960=t4nk3981k,386.78114625,185.884638125
uc2.ark+=13960=t4nk3fz73,486.93,38.386612
uc2.ark+=13960=t4pk0904m,482.753497147051,127.326241025193
uc2.ark+=13960=t4pk0949t,489.1374,31.432837
uc2.ark+=13960=t4pk0b548,492.32568,29.519371
uc2.ark+=13960=t4rj4cm3t,484.02557,44.95025
uc2.ark+=13960=t4rj4cr3m,446.96484,164.14925
uc2.ark+=13960=t4sj1c662,330.990405,111.922885
uc2.ark+=13960=t4sj1ct5n,129.476835,112.8445285
uc2.ark+=13960=t4sj1d22r,441.85303,180.12437
uc2.ark+=13960=t4sj1dp8q,469.32907,158.00497
uc2.ark+=13960=t4sj1dz3w,453.662405,96.77594975
uc2.ark+=13960=t4sj1f600,490.72117475,87.1105205
uc2.ark+=13960=t4th8k23x,484.02557,60.925373
uc2.ark+=13960=t4th8kk7k,498.739580310697,129.190362674948
uc2.ark+=13960=t4th8p89r,491.6933,136.5
uc2.ark+=13960=t4vh5fn4j,129.476835,112.8445285
uc2.ark+=13960=t4wh2fm7q,275.07986,80.58707
uc2.ark+=13960=t4wh2h71q,484.02557,44.95025
uc2.ark+=13960=t4wh2h75n,457.025465,72.25719975
uc2.ark+=13960=t4xg9j44v,477.450583,102.1775434
uc2.ark+=13960=t4zg6h979,270.60703,43.721394
uc2.ark+=13960=t4zg6ht2m,476.303576671572,94.5194084680454
uc2.ark+=13960=t4zg6jj4d,477.450583,102.1775434
uc2.ark+=13960=t4zg6nw3n,485.942506666667,88.7794373333333
uc2.ark+=13960=t50g3jp2p,291.373798333333,67.6840796666667
uc2.ark+=13960=t50g3md5c,475.137111359259,94.9653543225926
uc2.ark+=13960=t51g0m19j,484.02557,44.95025
uc2.ark+=13960=t51g0nf4x,484.713826666667,72.48087
uc2.ark+=13960=t51g0rn2w,477.450583,102.1775434
uc2.ark+=13960=t51g0w53r,486.58148,47.40796
uc2.ark+=13960=t52f7m354,291.373798333333,67.6840796666667
uc2.ark+=13960=t52f7nf13,486.112615535714,44.7346468392857
uc2.ark+=13960=t52f7rj82,498.136144887218,132.330840639098
uc2.ark+=13960=t52f7wd1j,492.019222693548,80.9280137247312
uc2.ark+=13960=t53f4qv2z,484.66455,43.721394
uc2.ark+=13960=t54f1pm8g,135.907227777778,113.341752777778
uc2.ark+=13960=t54f1q04w,488.244414,113.5240465
uc2.ark+=13960=t55d8ps5w,455.91055,175.20895
uc2.ark+=13960=t56d5rh0w,490.54628477193,65.8144416298246
uc2.ark+=13960=t56d5rj1t,485.797275,41.054003
uc2.ark+=13960=t57d2s994,460.809376666667,165.651185555556
uc2.ark+=13960=t57d2sq62,108.94569,167.83582
uc2.ark+=13960=t59c6tb7t,330.990405,111.922885
uc2.ark+=13960=t59c6v335,455.91055,175.20895
uc2.ark+=13960=t59c74n0k,483.70608,106.597845833333
uc2.ark+=13960=t5bc3ww51,452.928644166667,154.113598333333
uc2.ark+=13960=t5bc3xq0s,476.303576671572,94.5194084680454
uc2.ark+=13960=t5cc0x626,485.30353,99.0199
uc2.ark+=13960=t5cc13r39,476.303576671572,94.5194084680454
uc2.ark+=13960=t5db7wf2j,485.250277083333,120.422469333333
uc2.ark+=13960=t5db7z30x,492.97125,158.00497
uc2.ark+=13960=t5db8045k,106.848795883636,91.8219869603636
uc2.ark+=13960=t5fb57s4p,473.80191,127.8980125
uc2.ark+=13960=t5gb21873,485.346803333333,42.2433273333333
uc2.ark+=13960=t5gb21r2z,475.137111359259,94.9653543225926
uc2.ark+=13960=t5gb2263p,484.02557,44.95025
uc2.ark+=13960=t5gb24h5h,447.550630598958,159.720378619792
uc2.ark+=13960=t5gb24n2v,476.55243025,113.8163979
uc2.ark+=13960=t5j965970,447.550630598958,159.720378619792
uc2.ark+=13960=t5n875p2g,486.112615535714,44.7346468392857
uc2.ark+=13960=t5p84f64n,460.809376666667,165.651185555556
uc2.ark+=13960=t5q816x69,487.22046,119.910446
uc2.ark+=13960=t5q818g4b,498.72205,139.57214
uc2.ark+=13960=t5r78fs5j,460.436632916667,149.991809958333
uc2.ark+=13960=t5s758m3f,486.260327148325,90.1608912623206
uc2.ark+=13960=t5s75ft74,488.072426666667,73.21393
uc2.ark+=13960=t5t729r2b,485.9425,47.40796
uc2.ark+=13960=t5t729r5s,477.450583,102.1775434
uc2.ark+=13960=t5t72p763,249.52077,38.80597
uc2.ark+=13960=t5v69bd2w,441.85303,180.12437
uc2.ark+=13960=t5x63ch8w,475.137111359259,94.9653543225926
uc2.ark+=13960=t5x63dg5d,498.739580310697,129.190362674948
uc2.ark+=13960=t5x63j43m,475.07986,143.25871
uc2.ark+=13960=t5x63p21d,460.436632916667,149.991809958333
uc2.ark+=13960=t5z60dr0r,476.303576671572,94.5194084680454
uc2.ark+=13960=t5z60g69r,448.88177,162.9204
uc2.ark+=13960=t6057f659,330.990405,111.922885
uc2.ark+=13960=t6057gk45,106.848795883636,91.8219869603636
uc2.ark+=13960=t6057h457,477.03069094152,99.4354438584795
uc2.ark+=13960=t6057nv97,486.58148,86.116917
uc2.ark+=13960=t6057v16h,486.5608155,52.12140955
uc2.ark+=13960=t6154h42z,475.137111359259,94.9653543225926
uc2.ark+=13960=t6154hp7j,477.450583,102.1775434
uc2.ark+=13960=t6154hx1s,492.32568,29.519371
uc2.ark+=13960=t6251h77w,486.112615535714,44.7346468392857
uc2.ark+=13960=t6251t200,475.137111359259,94.9653543225926
uc2.ark+=13960=t6348kh4g,477.450583,102.1775434
uc2.ark+=13960=t6445jg8q,275.07986,80.58707
uc2.ark+=13960=t6445mz2x,482.200714298246,60.5237433245614
uc2.ark+=13960=t6542nv82,447.550630598958,159.720378619792
uc2.ark+=13960=t6542vm6f,482.200714298246,60.5237433245614
uc2.ark+=13960=t6639nh7q,470.723196666667,118.132187333333
uc2.ark+=13960=t6639nq8w,447.550630598958,159.720378619792
uc2.ark+=13960=t6639nq9c,480.191696,133.4278594
uc2.ark+=13960=t6639nz05,477.450583,102.1775434
uc2.ark+=13960=t6639tq3j,135.907227777778,113.341752777778
uc2.ark+=13960=t6736pb0p,481.9230455,36.6971523
uc2.ark+=13960=t6930qz4f,477.450583,102.1775434
uc2.ark+=13960=t6c25205p,460.436632916667,149.991809958333
uc2.ark+=13960=t6d21vg2t,486.79447,116.633499
uc2.ark+=13960=t6d221387,457.025465,72.25719975
uc2.ark+=13960=t6g15x53w,477.450583,102.1775434
uc2.ark+=13960=t6h12wb9s,188.503134916667,174.775261020833
uc2.ark+=13960=t6h12wr38,498.739580310697,129.190362674948
uc2.ark+=13960=t6h12z17m,466.551536142857,96.9113078857143
uc2.ark+=13960=t6h13671p,249.52077,38.80597
uc2.ark+=13960=t6j100r13,484.02557,44.95025
uc2.ark+=13960=t6k073g78,487.85944,41.263683
uc2.ark+=13960=t6k07db2s,354.3131,198.55722
uc2.ark+=13960=t6m041b4c,477.450583,102.1775434
uc2.ark+=13960=t6m044t7b,485.797275,41.054003
uc2.ark+=13960=t6m04630c,482.9235775,61.7535615
uc2.ark+=13960=t6pz5411s,446.96484,164.14925
uc2.ark+=13960=t6pz54b0b,477.450583,102.1775434
uc2.ark+=13960=t6pz57p02,447.550630598958,159.720378619792
uc2.ark+=13960=t6pz5cr13,483.3866,142.02985
uc2.ark+=13960=t6qz25x6f,477.450583,102.1775434
uc2.ark+=13960=t6qz26f15,476.251321666667,91.23715
uc2.ark+=13960=t6sx67x05,476.303576671572,94.5194084680454
uc2.ark+=13960=t6tx3dq4n,446.96484,164.14925
uc2.ark+=13960=t6vx08413,463.57828,149.40298
uc2.ark+=13960=t6vx0k00j,498.08307,127.283585
uc2.ark+=13960=t6ww79p19,498.739580310697,129.190362674948
uc2.ark+=13960=t6xw49z8f,135.907227777778,113.341752777778
uc2.ark+=13960=t6zw1bd00,486.93,38.386612
uc2.ark+=13960=t6zw1cf4s,485.797275,41.054003
uc2.ark+=13960=t6zw1g95q,485.834151666667,41.223756
uc2.ark+=13960=t6zw1hv59,193.115023333333,58.87728
uc2.ark+=13960=t6zw1jb12,446.96484,164.14925
uc2.ark+=13960=t6zw1n34m,476.303576671572,94.5194084680454
uc2.ark+=13960=t70v8bd8r,103.04675547619,55.4688920238095
uc2.ark+=13960=t70v8bq6t,408.937294829613,185.209089207589
uc2.ark+=13960=t70v8cw12,482.753497147051,127.326241025193
uc2.ark+=13960=t70v8nt9b,475.137111359259,94.9653543225926
uc2.ark+=13960=t71v5dw7j,482.358298285714,145.119165238095
uc2.ark+=13960=t71v5f37n,480.191696,133.4278594
uc2.ark+=13960=t71v5fd5q,477.450583,102.1775434
uc2.ark+=13960=t71v5gf3m,485.866642,39.9815448
uc2.ark+=13960=t71v5kj4p,485.834151666667,41.223756
uc2.ark+=13960=t71v5mg1r,476.303576671572,94.5194084680454
uc2.ark+=13960=t72v2gn5f,498.136144887218,132.330840639098
uc2.ark+=13960=t73t9g05j,331.62677728137,128.752883905278
uc2.ark+=13960=t73t9gq9w,498.72205,139.57214
uc2.ark+=13960=t74t6hv3c,482.7476,13
uc2.ark+=13960=t75t3hx3f,487.85944,41.263683
uc2.ark+=13960=t75t3nc0g,482.753497147051,127.326241025193
uc2.ark+=13960=t75t3xq46,447.550630598958,159.720378619792
uc2.ark+=13960=t77s7m40q,437.635788,167.098506
uc2.ark+=13960=t77s7mx3g,477.91891047619,102.418998095238
uc2.ark+=13960=t78s4rd42,498.739580310697,129.190362674948
uc2.ark+=13960=t79s1n668,310.624573492956,114.39554400974
uc2.ark+=13960=t7cr5qv0h,492.32568,29.519371
uc2.ark+=13960=t7cr5qw2x,500,130.97015
uc2.ark+=13960=t7cr5sf5c,484.517685,38.6624395
uc2.ark+=13960=t7cr5x107,446.96484,164.14925
uc2.ark+=13960=t7cr60x22,477.450583,102.1775434
uc2.ark+=13960=t7dr2qp3w,310.624573492956,114.39554400974
uc2.ark+=13960=t7gq6sj08,188.503134916667,174.775261020833
uc2.ark+=13960=t7gq6st77,330.990405,111.922885
uc2.ark+=13960=t7gq6t682,477.450583,102.1775434
uc2.ark+=13960=t7gq6tc3w,475.137111359259,94.9653543225926
uc2.ark+=13960=t7gq6xp2p,486.00742,40.889866
uc2.ark+=13960=t7gq7663k,486.90097,89.189055
uc2.ark+=13960=t7hq3v48r,486.260327148325,90.1608912623206
uc2.ark+=13960=t7hq4112z,497.994320972222,126.071793861111
uc2.ark+=13960=t7jq14z10,477.450583,102.1775434
uc2.ark+=13960=t7kp7wj8b,354.63258,171.522385
uc2.ark+=13960=t7kp7xt0g,498.72205,139.57214
uc2.ark+=13960=t7kp7z25f,165.725385,38.596291
uc2.ark+=13960=t7kp7z924,476.303576671572,94.5194084680454
uc2.ark+=13960=t7mp5b37z,426.51758,162.9204
uc2.ark+=13960=t7pn91g12,461.66135,146.94527
uc2.ark+=13960=t7qn6237m,477.450583,102.1775434
uc2.ark+=13960=t7qn62c0t,441.85303,180.12437
uc2.ark+=13960=t7qn6341k,476.303576671572,94.5194084680454
uc2.ark+=13960=t7rn3198j,453.78063,162.920396666667
uc2.ark+=13960=t7rn3fd3f,486.93,38.386612
uc2.ark+=13960=t7sn03m92,484.66455,43.721394
uc2.ark+=13960=t7tm7528v,485.866642,39.9815448
uc2.ark+=13960=t7tm75b12,484.517685,38.6624395
uc2.ark+=13960=t7tm7d89x,473.80191,127.8980125
uc2.ark+=13960=t7vm4636x,437.635788,167.098506
uc2.ark+=13960=t7wm15g73,291.373798333333,67.6840796666667
uc2.ark+=13960=t7wm1h41v,475.137111359259,94.9653543225926
uc2.ark+=13960=t7xk8636q,275.07986,80.58707
uc2.ark+=13960=t7xk87m99,476.251321666667,91.23715
uc2.ark+=13960=t7xk88b6p,485.623015,52.9378115
uc2.ark+=13960=t7zk5cq5j,498.739580310697,129.190362674948
uc2.ark+=13960=t80k29f62,466.77316,153.08955
uc2.ark+=13960=t80k2fg27,488.182160823864,92.2584838380682
uc2.ark+=13960=t80k2g317,448.88177,162.9204
uc2.ark+=13960=t81j9b01v,461.66135,146.94527
uc2.ark+=13960=t81j9js43,477.450583,102.1775434
uc2.ark+=13960=t82j6c19r,477.450583,102.1775434
uc2.ark+=13960=t84j0d55c,487.22046,119.910446
uc2.ark+=13960=t85h7ff9x,484.02557,38.80597
uc2.ark+=13960=t87h1h098,476.303576671572,94.5194084680454
uc2.ark+=13960=t87h1h98t,447.550630598958,159.720378619792
uc2.ark+=13960=t87h1vs0c,477.450583,102.1775434
uc2.ark+=13960=t88g8j55m,452.928644166667,154.113598333333
uc2.ark+=13960=t88g8jk8f,461.66135,146.94527
uc2.ark+=13960=t88g8wp3h,486.93,38.386612
uc2.ark+=13960=t89g5nv12,482.753497147051,127.326241025193
uc2.ark+=13960=t8bg2mj28,461.66135,146.94527
uc2.ark+=13960=t8bg2n32v,477.450583,102.1775434
uc2.ark+=13960=t8cf9kh21,331.62677728137,128.752883905278
uc2.ark+=13960=t8cf9ns9t,460.436632916667,149.991809958333
uc2.ark+=13960=t8cf9wh56,487.22046,121.139305
uc2.ark+=13960=t8df6nn8q,498.08307,127.283585
uc2.ark+=13960=t8df6p39f,498.739580310697,129.190362674948
uc2.ark+=13960=t8gf0wf7s,135.907227777778,113.341752777778
uc2.ark+=13960=t8jd4r669,179.871645,203.136826666667
uc2.ark+=13960=t8jd4rc4k,345.921194666667,148.747596
uc2.ark+=13960=t8jd4tn02,498.739580310697,129.190362674948
uc2.ark+=13960=t8kd1s34k,455.91055,175.20895
uc2.ark+=13960=t8kd1sv10,441.85303,180.12437
uc2.ark+=13960=t8pc2x66h,452.928644166667,154.113598333333
uc2.ark+=13960=t8pc2xb69,447.550630598958,159.720378619792
uc2.ark+=13960=t8qb9z87x,447.550630598958,159.720378619792
uc2.ark+=13960=t8rb6xf8d,331.62677728137,128.752883905278
uc2.ark+=13960=t8rb6z41d,486.260327148325,90.1608912623206
uc2.ark+=13960=t8rb70f17,477.450583,102.1775434
uc2.ark+=13960=t8rb7540s,475.137111359259,94.9653543225926
uc2.ark+=13960=t8tb16322,482.358298285714,145.119165238095
uc2.ark+=13960=t8tb1966k,477.450583,102.1775434
uc2.ark+=13960=t8w952z9s,486.3146925,61.27794125
uc2.ark+=13960=t8x92448j,460.436632916667,149.991809958333
uc2.ark+=13960=t8x925511,475.137111359259,94.9653543225926
uc2.ark+=13960=t8z895h4k,310.624573492956,114.39554400974
uc2.ark+=13960=t8z898q31,498.136144887218,132.330840639098
uc2.ark+=13960=t8z89dr72,448.88177,162.9204
uc2.ark+=13960=t90866v2z,397.1246,196.0995
uc2.ark+=13960=t91836c97,448.88177,162.9204
uc2.ark+=13960=t9280796g,484.66455,119.910446
uc2.ark+=13960=t92807k1n,477.450583,102.1775434
uc2.ark+=13960=t92807m70,482.753497147051,127.326241025193
uc2.ark+=13960=t9474971s,482.753497147051,127.326241025193
uc2.ark+=13960=t9474b56q,486.3146925,61.27794125
uc2.ark+=13960=t9474nw6v,487.85944,41.263683
uc2.ark+=13960=t9571gg8j,486.00742,40.889866
uc2.ark+=13960=t9668ch7w,473.80191,127.8980125
uc2.ark+=13960=t9765v20n,489.1374,31.432837
uc2.ark+=13960=t9862j171,468.667758269231,123.021224
uc2.ark+=13960=t9b56gt5b,487.22046,119.910446
uc2.ark+=13960=t9b56h56q,470.723196666667,118.132187333333
uc2.ark+=13960=t9b56hc10,477.450583,102.1775434
uc2.ark+=13960=t9c53hs1j,475.137111359259,94.9653543225926
uc2.ark+=13960=t9d50hh52,275.07986,80.58707
uc2.ark+=13960=t9d50hv3k,345.921194666667,148.747596
uc2.ark+=13960=t9d50jj9v,107.72035,116.4960055
uc2.ark+=13960=t9f47jn7v,291.373798333333,67.6840796666667
uc2.ark+=13960=t9f47kf5m,104.427117098039,129.355769607843
uc2.ark+=13960=t9f47s306,476.303576671572,94.5194084680454
uc2.ark+=13960=t9g44mg7m,486.0396045,46.08890275
uc2.ark+=13960=t9g44sq1x,477.450583,102.1775434
uc2.ark+=13960=t9h41mz91,489.1374,31.432837
uc2.ark+=13960=t9h41rd1n,481.582102880952,54.7081675857143
uc2.ark+=13960=t9h41xq9m,481.07839625,53.50551325
uc2.ark+=13960=t9j38pm0n,485.30353,128.51244
uc2.ark+=13960=t9k35q499,460.436632916667,149.991809958333
uc2.ark+=13960=t9k35qf8v,477.450583,102.1775434
uc2.ark+=13960=t9k35qp5j,497.994320972222,126.071793861111
uc2.ark+=13960=t9m32pc2t,487.43345,78.538971
uc2.ark+=13960=t9m32pk4g,405.149091,162.0499585
uc2.ark+=13960=t9m32r759,498.739580310697,129.190362674948
uc2.ark+=13960=t9m33077j,498.136144887218,132.330840639098
uc2.ark+=13960=t9p26rx4k,272.52396,47.40796
uc2.ark+=13960=t9p26sp5b,461.66135,146.94527
uc2.ark+=13960=t9q23st1c,272.52396,47.40796
uc2.ark+=13960=t9r20v46t,460.436632916667,149.991809958333
uc2.ark+=13960=t9r20v943,485.797275,41.054003
uc2.ark+=13960=t9r20vj7p,487.22046,119.910446
uc2.ark+=13960=t9r215m28,485.834151666667,41.223756
uc2.ark+=13960=t9t14w82w,270.60703,43.721394
uc2.ark+=13960=t9t14x51g,498.08307,127.283585
uc2.ark+=13960=t9w095g7g,486.00742,40.889866
uc2.ark+=13960=t9x060s7m,477.03069094152,99.4354438584795
uc2.ark+=13960=t9z03208s,484.02557,38.80597
uc2.ark+=13960=t9z036g0v,457.025465,72.25719975
uiuo.ark+=13960=t0000211j,452.928644166667,154.113598333333
uiuo.ark+=13960=t1hh6f12z,486.93,38.386612
uiuo.ark+=13960=t2697228j,447.550630598958,159.720378619792
uiuo.ark+=13960=t3pv6dc13,485.797275,41.054003
uiuo.ark+=13960=t8tb11b3m,475.07986,143.25871
uiuo.ark+=13960=t9765d227,418.690085833333,162.408373333333
uiuo.ark+=13960=t9j38p31d,331.62677728137,128.752883905278
yale.39002001964478,164.91215,48.6368165
yale.39002002064872,490.54628477193,65.8144416298246
yale.39002002568294,485.58671,54.57506875
yale.39002004985520,490.54628477193,65.8144416298246
yale.39002005180337,485.9425,47.40796
yale.39002005823431,486.3146925,61.27794125
yale.39002007665707,470.723196666667,118.132187333333
yale.39002008863848,484.02557,60.925373
yale.39002021134748,486.3146925,61.27794125
yale.39002021897518,486.112615535714,44.7346468392857
yale.39002024546468,486.0396045,46.08890275
yale.39002037686137,486.0396045,46.08890275
yale.39002039185831,165.725385,38.596291
yale.39002041462665,476.303576671572,94.5194084680454
yale.39002050324780,486.93,38.386612
yale.39002050472662,486.112615535714,44.7346468392857
yale.39002050947556,476.303576671572,94.5194084680454
yale.39002051005289,476.303576671572,94.5194084680454
yale.39002053279163,486.260327148325,90.1608912623206
yale.39002085618560,486.93,38.386612
yale.39002085619394,485.9425,47.40796
yale.39002085760826,477.450583,102.1775434
yale.39002088376646,476.303576671572,94.5194084680454
yale.39002088446423,486.112615535714,44.7346468392857
yale.39002088448759,476.303576671572,94.5194084680454
yale.39002088449518,476.303576671572,94.5194084680454
yale.39002088664421,486.5608155,52.12140955
yale.39002088675732,486.112615535714,44.7346468392857
yale.39002088676755,476.303576671572,94.5194084680454
yale.39002088677183,487.85944,41.263683
